순번,생산라인코드,생산일자,작업장코드,충전실온도,실링온도,쿠킹온도,쿠킹스팀압력,실링압력,생산시간,오류발생작업장명,Error_Message,발생시간,종료시간,오류조치시간_보정,비가동코드,오류발생여부,Error_label,Error_name,Error_class,name
3,D088,2020-01-08,W005,70.91590158,104.0159016,138.5627516,23.031,200.804,,충전실,품목 교체,9:28,10:17,49.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
12,D045,2020-01-08,W005,71.61183886,108.5118389,142.7106389,22.799,201.65,,충전실,기타,16:26,16:31,5.0,W0058Z9,1,23,기타,3,3:기타
1,D005,2020-01-10,W005,70.86502672,102.6650267,137.3029767,23.092,201.377,,충전실,라벨부착 오류,9:37,9:53,16.0,W005817,1,33,라벨부착 오류,2,2:공정 중 발생
6,P006,2020-01-10,W007,71.25865214,93.55865214,128.1804521,23.081,201.379,,포장실,휴식,15:30,15:45,15.0,W007211,1,108,휴식,3,3:기타
10,D088,2020-01-16,W005,71.47219601,95.37219601,129.936296,23.043,200.688,,충전실,세부 세척,3:40,5:11,91.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
11,C003,2020-01-16,W003,71.92961481,89.62961481,123.9669648,22.892,202.317,,쿠킹실,점도이상,6:02,6:21,19.0,W003444,1,88,점도이상,2,2:공정 중 발생
11,D006,2020-01-17,W005,73.24759748,74.54759748,109.2352475,23.125,209.603,,충전실,기타,15:50,16:05,15.0,W0058Z9,1,23,기타,3,3:기타
13,D003,2020-01-17,W005,70.41935784,88.01935784,122.8021578,23.189,205.451,,충전실,대차 적재 공간 부족,5:40,5:55,15.0,W0058Z1,1,30,대차 적재 공간 부족,3,3:기타
10,D087,2020-01-21,W005,72.04077702,112.440777,146.815627,22.917,199.731,,충전실,품목 교체,13:14,16:16,182.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
11,D0036,2020-01-21,W005,70.63586732,97.13586732,131.6758673,23.027,202.314,,충전실,기타,14:08,14:36,28.0,W0058Z9,1,23,기타,3,3:기타
2,D088,2020-01-23,W005,70.42430641,118.9243064,153.3166064,22.928,209.352,,충전실,공정,11:29,12:24,55.0,W005722,1,12,공정,2,2:공정 중 발생
5,P006,2020-01-28,W007,71.6987158,114.3987158,148.8829158,22.989,204.134,,포장실,기타,17:10,17:27,17.0,W0079AA,1,23,기타,3,3:기타
1,C045,2020-01-29,W003,72.25912468,108.5591247,142.9382247,22.919,206.546,,쿠킹실,염도이상,8:40,8:45,5.0,W003447,1,70,염도이상,2,2:공정 중 발생
11,D0036,2020-01-29,W005,71.86434518,102.7643452,137.5372452,23.182,206.492,,충전실,기타,12:26,12:46,20.0,W005A11,1,23,기타,3,3:기타
4,D013,2020-01-30,W005,69.62561015,94.02561015,128.4742602,22.966,203.439,,충전실,기타,13:15,13:50,35.0,W0058Z9,1,23,기타,3,3:기타
6,P006,2020-01-31,W007,71.3819817,103.2819817,137.7599817,22.985,202.385,,포장실,설비,15:17,15:32,15.0,W007911,1,50,설비,2,2:공정 중 발생
1,D005,2020-02-03,W005,71.67679096,96.97679096,131.431691,22.97,198.778,,충전실,기타,10:35,11:04,29.0,W0058Z9,1,23,기타,3,3:기타
8,D087,2020-02-04,W005,71.90690678,118.3069068,153.0194568,23.142,198.69,,충전실,공정,15:40,16:28,48.0,W005722,1,12,공정,2,2:공정 중 발생
6,D087,2020-02-07,W005,72.9273627,124.0273627,158.5741127,23.031,204.992,,충전실,별도구작업,10:25,13:39,194.0,W0054G1,1,40,별도구작업,2,2:공정 중 발생
1,D006,2020-02-10,W005,69.25629815,87.55629815,122.1047482,23.032,202.606,,충전실,기타,9:30,9:58,28.0,W0058Z9,1,23,기타,3,3:기타
8,C002,2020-02-10,W003,69.59096419,79.39096419,113.8138642,22.949,205.182,,쿠킹실,기타,21:25,21:38,13.0,W003633,1,23,기타,3,3:기타
8,P0F0,2020-03-21,W007,69.62134465,80.12134465,114.4478447,22.884,204.314,,포장실,기타,2:31,2:46,15.0,W0079AA,1,23,기타,3,3:기타
9,P0F0,2020-03-21,W007,69.43213784,80.53213784,115.0905378,23.039,200.12,,포장실,기타,4:10,4:22,12.0,W0079AA,1,23,기타,3,3:기타
4,D013,2020-03-31,W005,70.37109063,82.77109063,117.5592906,23.192,202.127,,충전실,이송끊김,11:00,11:38,38.0,W005724,1,82,이송끊김,2,2:공정 중 발생
7,D087,2020-04-07,W005,71.3005872,93.6005872,128.0530372,22.968,200.18,,충전실,품목 교체,22:53,0:51,118.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
7,D088,2020-04-10,W005,71.77183104,104.171831,138.920481,23.166,201.482,,충전실,공정,11:29,12:41,72.0,W005722,1,12,공정,2,2:공정 중 발생
7,C007,2020-04-13,W003,70.9162775,102.8162775,137.5104775,23.129,201.96,,쿠킹실,충전,18:15,19:16,61.0,W003452,1,96,충전,2,2:공정 중 발생
14,P006,2020-04-14,W007,71.77650976,112.2765098,146.9610598,23.123,203.652,,포장실,설비,20:30,21:22,52.0,W007911,1,50,설비,2,2:공정 중 발생
2,D088,2020-04-22,W005,71.35934715,132.2593472,166.3310972,22.715,203.452,,충전실,품목 교체,16:50,17:50,60.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
5,D088,2020-04-22,W005,71.92881249,125.6288125,160.0914125,22.975,205.41,,충전실,품목 교체,22:56,0:34,98.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
10,D088,2020-04-22,W005,70.838944,105.338944,139.869794,23.021,201.819,,충전실,공정,13:20,14:00,40.0,W005722,1,12,공정,2,2:공정 중 발생
10,D010,2020-04-23,W005,69.95222998,100.15223,134.94483,23.195,203.288,,충전실,부족,15:46,17:16,90.0,W005113,1,45,부족,2,2:공정 중 발생
6,P0F0,2020-04-25,W007,69.82824902,104.128249,138.621349,22.995,207.134,,포장실,기타,16:05,16:28,23.0,W0079AA,1,23,기타,3,3:기타
4,D088,2020-04-27,W005,70.78496617,109.3849662,144.1703662,23.19,206.274,,충전실,공정,16:00,16:52,52.0,W005722,1,12,공정,2,2:공정 중 발생
1,D088,2020-04-29,W005,71.54842696,112.448427,147.217127,23.179,201.445,,충전실,품목 교체,4:32,5:17,45.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
3,D088,2020-04-29,W005,70.37569108,87.47569108,121.9359911,22.974,204.873,,충전실,품목 교체,10:03,11:42,99.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
6,D087,2020-04-29,W005,71.99762923,105.2976292,139.9951292,23.132,207.13,,충전실,공정,17:41,18:50,69.0,W005722,1,12,공정,2,2:공정 중 발생
3,P003,2020-05-07,W007,71.98406171,108.8840617,143.0828617,22.799,198.939,,포장실,기타,10:30,11:29,59.0,W0079AA,1,23,기타,3,3:기타
8,D088,2020-05-07,W005,73.0801366,94.3801366,129.0436366,23.109,205.834,,충전실,세부 세척,3:10,4:09,59.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
2,D088,2020-05-08,W005,70.94732935,104.0473294,138.5941794,23.031,198.348,,충전실,품목 교체,13:22,16:00,158.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
2,D088,2020-05-13,W005,70.38693745,102.1869375,136.8248875,23.092,201.585,,충전실,품목 교체,9:23,10:04,41.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
8,C001,2020-05-14,W003,71.83713434,94.13713434,128.7589343,23.081,204.142,,쿠킹실,점도이상,16:10,16:48,38.0,W003444,1,88,점도이상,2,2:공정 중 발생
1,P003,2020-05-18,W007,71.96408168,89.66408168,124.0014317,22.892,202.128,,포장실,기타,11:00,11:30,30.0,W0079AA,1,23,기타,3,3:기타
5,D088,2020-05-19,W005,71.57416493,95.47416493,130.0382649,23.043,200.067,,충전실,세부 세척,19:28,20:11,43.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
10,D088,2020-05-20,W005,70.32319722,87.92319722,122.7059972,23.189,204.266,,충전실,공정,17:04,18:23,79.0,W005722,1,12,공정,2,2:공정 중 발생
4,C010,2020-05-21,W003,73.09570973,74.39570973,109.0833597,23.125,202.853,,쿠킹실,과부하(제품끼임),11:55,18:46,411.0,W0036C1,1,13,과부하(제품끼임),2,2:공정 중 발생
6,D088,2020-05-25,W005,70.67140199,97.17140199,131.711402,23.027,201.85,,충전실,품목 교체,17:17,18:15,58.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
7,D045,2020-05-26,W005,71.976138,112.376138,146.750988,22.917,204.405,,충전실,약품 부족,16:43,16:52,9.0,W005836,1,65,약품 부족,2,2:공정 중 발생
4,D087,2020-05-28,W005,70.49261454,118.9926145,153.3849145,22.928,197.812,,충전실,품목 교체,12:10,15:00,170.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
6,D088,2020-05-29,W005,71.1595443,113.8595443,148.3437443,22.989,205.28,,충전실,품목 교체,12:35,14:32,117.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
2,D004,2020-06-01,W005,71.94990265,108.2499027,142.6290027,22.919,199.39,,충전실,센서,11:45,11:57,12.0,W005811,1,52,센서,2,2:공정 중 발생
4,D088,2020-06-02,W005,71.90395973,102.8039597,137.5768597,23.182,208.297,,충전실,세부 세척,1:34,2:00,26.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
10,D088,2020-06-04,W005,69.70338934,94.10338934,128.5520393,22.966,207.762,,충전실,공정,2:53,3:30,37.0,W005722,1,12,공정,2,2:공정 중 발생
4,D088,2020-06-05,W005,70.76367531,102.6636753,137.1416753,22.985,205.323,,충전실,품목 교체,21:05,22:10,65.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
5,D088,2020-06-05,W005,71.93393816,97.23393816,131.6888382,22.97,203.887,,충전실,공정,22:10,23:40,90.0,W005722,1,12,공정,2,2:공정 중 발생
7,D088,2020-06-09,W005,72.41138669,118.8113867,153.5239367,23.142,203.637,,충전실,품목 교체,18:40,22:30,230.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
2,D087,2020-06-12,W005,72.68749341,123.7874934,158.3342434,23.031,208.797,,충전실,세부 세척,11:30,12:40,70.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
2,D087,2020-06-15,W005,69.10747544,78.90747544,113.3303754,22.949,202.347,,충전실,품목 교체,12:31,13:30,59.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
3,D087,2020-06-15,W005,69.68053309,87.98053309,122.5289831,23.032,202.657,,충전실,공정,13:30,15:23,113.0,W005722,1,12,공정,2,2:공정 중 발생
9,C001,2020-08-03,W003,69.09346862,79.59346862,113.9199686,22.884,201.389,,쿠킹실,점도이상,19:11,19:31,20.0,W003444,1,88,점도이상,2,2:공정 중 발생
14,C001,2020-08-04,W003,70.11875166,81.21875166,115.7771517,23.039,200.281,,쿠킹실,점도이상,8:00,8:51,51.0,W003444,1,88,점도이상,2,2:공정 중 발생
11,D087,2020-08-07,W005,69.65440778,82.05440778,116.8426078,23.192,203.999,,충전실,품목 교체,16:58,19:50,172.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
5,D088,2020-08-19,W005,70.96130282,93.26130282,127.7137528,22.968,206.143,,충전실,품목 교체,19:37,21:25,108.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
6,D088,2020-08-27,W005,70.12609601,102.026096,136.720296,23.129,201.744,,충전실,별도구작업,7:40,10:35,175.0,W0054G1,1,40,별도구작업,2,2:공정 중 발생
7,D0036,2020-08-27,W005,71.89447917,104.2944792,139.0431292,23.166,201.479,,충전실,부족,9:24,11:29,125.0,W005113,1,45,부족,2,2:공정 중 발생
4,D088,2020-09-01,W005,71.1385137,111.6385137,146.3230637,23.123,199.328,,충전실,품목 교체,19:55,20:40,45.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
1,C002,2020-09-09,W003,70.93477087,105.4347709,139.9656209,23.021,208.333,,쿠킹실,기타,7:32,7:43,11.0,W003711,1,23,기타,3,3:기타
4,D005,2020-09-09,W005,71.92422222,132.8242222,166.8959722,22.715,194.967,,충전실,기타,12:47,14:09,82.0,W0058Z9,1,23,기타,3,3:기타
6,D088,2020-09-09,W005,71.92494978,125.6249498,160.0875498,22.975,203.709,,충전실,품목 교체,14:58,17:20,142.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
9,D088,2020-09-10,W005,70.04612034,100.2461203,135.0387203,23.195,208.93,,충전실,품목 교체,23:15,0:00,45.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
8,D088,2020-09-11,W005,70.47439644,104.7743964,139.2674964,22.995,203.692,,충전실,공정,20:30,21:25,55.0,W005722,1,12,공정,2,2:공정 중 발생
2,D088,2020-09-12,W005,70.71882279,109.3188228,144.1042228,23.19,207.655,,충전실,품목 교체,16:01,17:35,94.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
1,D011,2020-09-16,W005,72.15240537,105.4524054,140.1499054,23.132,203.307,,충전실,기타,9:33,9:55,22.0,W0058Z9,1,23,기타,3,3:기타
3,D013,2020-09-16,W005,71.67134586,112.5713459,147.3400459,23.179,206.225,,충전실,이송끊김,13:40,14:07,27.0,W005724,1,82,이송끊김,2,2:공정 중 발생
6,D088,2020-09-16,W005,69.8167847,86.9167847,121.3770847,22.974,203.156,,충전실,품목 교체,17:28,19:03,95.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
1,D088,2020-09-19,W005,73.34438863,94.64438863,129.3078886,23.109,204.678,,충전실,품목 교체,12:24,12:24,0.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
5,D087,2020-09-21,W005,72.23438225,109.1343823,143.3331823,22.799,198.272,,충전실,공정,16:25,17:44,79.0,W005722,1,12,공정,2,2:공정 중 발생
6,D088,2020-09-22,W005,70.91326918,104.0132692,138.5601192,23.031,201.73,,충전실,품목 교체,23:47,2:30,163.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
7,D088,2020-09-25,W005,70.49684247,102.2968425,136.9347925,23.092,200.203,,충전실,품목 교체,0:24,3:00,156.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
2,C001,2020-09-26,W003,71.70656562,94.00656562,128.6283656,23.081,202.22,,쿠킹실,점도이상,8:15,8:47,32.0,W003444,1,88,점도이상,2,2:공정 중 발생
1,D088,2020-10-06,W005,72.31453009,90.01453009,124.3518801,22.892,205.391,,충전실,품목 교체,13:17,17:20,243.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
5,D088,2020-10-08,W005,69.99182154,87.59182154,122.3746215,23.189,207.659,,충전실,품목 교체,16:39,19:30,171.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
6,D088,2020-10-08,W005,71.56944765,95.46944765,130.0335477,23.043,194.255,,충전실,품목 교체,8:30,11:00,150.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
2,D011,2020-10-10,W005,73.65243904,74.95243904,109.640089,23.125,207.23,,충전실,기타,9:41,9:44,3.0,W005A11,1,23,기타,3,3:기타
1,D088,2020-10-15,W005,70.35115376,96.85115376,131.3911538,23.027,204.247,,충전실,품목 교체,7:16,8:40,84.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
6,D088,2020-10-16,W005,72.14601065,112.5460107,146.9208607,22.917,195.716,,충전실,품목 교체,22:15,2:00,225.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
8,D013,2020-10-22,W005,71.07017966,119.5701797,153.9624797,22.928,195.068,,충전실,기타,18:58,19:18,20.0,W005A11,1,23,기타,3,3:기타
6,D088,2020-10-23,W005,71.05661422,113.7566142,148.2408142,22.989,196.5,,충전실,품목 교체,20:34,22:20,106.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
3,D088,2020-10-26,W005,72.31808006,108.6180801,142.9971801,22.919,197.616,,충전실,공정,17:20,18:50,90.0,W005722,1,12,공정,2,2:공정 중 발생
5,D011,2020-10-27,W005,71.75379153,102.6537915,137.4266915,23.182,200.287,,충전실,기타,18:00,18:00,0.0,W005A11,1,23,기타,3,3:기타
12,D088,2020-10-28,W005,69.32396036,93.72396036,128.1726104,22.966,204.044,,충전실,공정,19:20,20:20,60.0,W005722,1,12,공정,2,2:공정 중 발생
1,D087,2020-10-31,W005,71.48455808,103.3845581,137.8625581,22.985,208.676,,충전실,품목 교체,2:56,5:02,126.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
1,C006,2020-11-02,W003,71.23366111,96.53366111,130.9885611,22.97,201.493,,쿠킹실,관리팀미입고(생산지연),9:20,9:45,25.0,W003314,1,15,관리팀미입고(생산지연),1,1:공정 전 발생
4,D088,2020-11-03,W005,71.98404845,118.3840485,153.0965985,23.142,202.449,,충전실,품목 교체,15:19,16:46,87.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
4,D088,2020-11-06,W005,69.15153408,78.95153408,113.3744341,22.949,202.852,,충전실,품목 교체,19:44,21:20,96.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
5,C003,2020-11-07,W003,72.85480035,123.9548004,158.5015504,23.031,202.275,,쿠킹실,점도이상,6:10,6:42,32.0,W003444,1,88,점도이상,2,2:공정 중 발생
1,C003,2020-11-09,W003,70.05308441,88.35308441,122.9015344,23.032,197.311,,쿠킹실,점도이상,10:39,11:05,26.0,W003444,1,88,점도이상,2,2:공정 중 발생
3,C002,2021-01-07,W003,69.90708394,81.00708394,115.5654839,23.039,201.369,,쿠킹실,기타,9:44,10:01,17.0,W003711,1,23,기타,3,3:기타
6,P0F0,2021-01-07,W007,69.05872451,79.55872451,113.8852245,22.884,203.36,,포장실,기타,9:44,9:58,14.0,W0079AA,1,23,기타,3,3:기타
5,C002,2021-01-19,W003,70.37542936,82.77542936,117.5636294,23.192,203.469,,쿠킹실,연구 규격 확인 대기,20:52,21:42,50.0,W003443,1,68,연구 규격 확인 대기,3,3:기타
2,D088,2021-01-28,W005,71.27800028,93.57800028,128.0304503,22.968,202.344,,충전실,품목 교체,14:51,17:15,144.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
4,D004,2021-02-04,W005,70.64231422,102.5423142,137.2365142,23.129,202.187,,충전실,기타,15:59,15:54,1435.0,W005439,1,23,기타,3,3:기타
10,C002,2021-02-05,W003,71.87072038,104.2707204,139.0193704,23.166,207.368,,쿠킹실,QA 규격 확인 대기,16:23,17:28,65.0,W003442,1,4,QA 규격 확인 대기,3,3:기타
5,D088,2021-02-07,W005,71.43501181,111.9350118,146.6195618,23.123,199.444,,충전실,공정,20:20,10:20,840.0,W005722,1,12,공정,2,2:공정 중 발생
3,D088,2021-02-19,W005,70.41182317,104.9118232,139.4426732,23.021,199.553,,충전실,공정,12:00,13:00,60.0,W005722,1,12,공정,2,2:공정 중 발생
2,P004,2021-02-23,W007,70.04715798,100.247158,135.039758,23.195,198.517,,포장실,기타,9:15,11:00,105.0,W0079AA,1,23,기타,3,3:기타
4,C001,2021-02-23,W003,71.21055477,132.1105548,166.1823048,22.715,204.851,,쿠킹실,기타,15:10,15:41,31.0,W003489,1,23,기타,3,3:기타
5,D087,2021-02-23,W005,72.06916796,125.769168,160.231768,22.975,198.421,,충전실,품목 교체,16:52,18:43,111.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
2,D088,2021-03-02,W005,70.18762896,104.487629,138.980729,22.995,204.995,,충전실,품목 교체,10:47,12:30,103.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
2,D088,2021-03-03,W005,69.81119277,108.4111928,143.1965928,23.19,204.247,,충전실,품목 교체,12:03,14:40,157.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
1,D087,2021-03-09,W005,72.06903427,105.3690343,140.0665343,23.132,200.216,,충전실,품목 교체,11:42,15:20,218.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
2,P002,2021-03-10,W007,71.16264073,112.0626407,146.8313407,23.179,201.825,,포장실,설비,2:15,2:34,19.0,W007911,1,50,설비,2,2:공정 중 발생
3,C002,2021-03-10,W003,70.52852125,87.62852125,122.0888213,22.974,202.552,,쿠킹실,세부 세척,20:44,21:29,45.0,W0034B2,1,51,세부 세척,2,2:공정 중 발생
5,C045,2021-03-16,W003,73.28507149,94.58507149,129.2485715,23.109,198.726,,쿠킹실,점도이상,15:20,15:27,7.0,W003444,1,88,점도이상,2,2:공정 중 발생
5,D088,2021-03-17,W005,71.58860832,108.4886083,142.6874083,22.799,200.829,,충전실,품목 교체,21:54,0:00,126.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
4,D088,2021-03-19,W005,70.99039121,104.0903912,138.6372412,23.031,197.58,,충전실,품목 교체,22:07,0:00,113.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
2,D088,2021-03-24,W005,69.95282976,101.7528298,136.3907798,23.092,199.2,,충전실,공정,14:12,14:37,25.0,W005722,1,12,공정,2,2:공정 중 발생
1,C006,2021-03-29,W003,71.36784017,93.66784017,128.2896402,23.081,206.698,,쿠킹실,기타,9:17,10:04,47.0,W003119,1,23,기타,3,3:기타
5,C096,2021-04-06,W003,72.6298249,90.3298249,124.6671749,22.892,201.666,,쿠킹실,점도이상,18:00,18:37,37.0,W003444,1,88,점도이상,2,2:공정 중 발생
7,C008,2021-04-08,W003,70.47030065,88.07030065,122.8531007,23.189,206.703,,쿠킹실,기타,14:49,14:52,3.0,W003711,1,23,기타,3,3:기타
12,C002,2021-04-08,W003,71.15070724,95.05070724,129.6148072,23.043,198.102,,쿠킹실,기타,18:37,19:34,57.0,W003711,1,23,기타,3,3:기타
2,D013,2021-04-14,W005,74.0490052,75.3490052,110.0366552,23.125,201.646,,충전실,기타,11:00,11:17,17.0,W0058Z9,1,23,기타,3,3:기타
3,D004,2021-04-26,W005,70.60698333,97.10698333,131.6469833,23.027,203.67,,충전실,밸브,10:45,12:24,99.0,W0056G7,1,39,밸브,2,2:공정 중 발생
1,D013,2021-04-27,W005,71.71172141,112.1117214,146.4865714,22.917,205.575,,충전실,기타,13:50,14:27,37.0,W0058Z9,1,23,기타,3,3:기타
3,D005,2021-05-05,W005,70.58110445,119.0811045,153.4734045,22.928,201.482,,충전실,라벨부착 오류,14:10,14:26,16.0,W005817,1,33,라벨부착 오류,2,2:공정 중 발생
1,D005,2021-05-12,W005,71.08116257,113.7811626,148.2653626,22.989,200.372,,충전실,라벨부착 오류,9:35,10:35,60.0,W005817,1,33,라벨부착 오류,2,2:공정 중 발생
3,D013,2021-05-13,W005,71.86747359,102.7674736,137.5403736,23.182,200.25,,충전실,QA확인대기,14:38,14:56,18.0,W005733,1,5,QA확인대기,3,3:기타
6,D002,2021-05-14,W005,72.42821286,108.7282129,143.1073129,22.919,201.668,,충전실,그립퍼,0:01,2:00,119.0,W005621,1,21,그립퍼,2,2:공정 중 발생
1,P0F0,2021-05-18,W007,70.23209777,94.63209777,129.0807478,22.966,203.728,,포장실,기타,13:30,14:34,64.0,W0079AA,1,23,기타,3,3:기타
5,D088,2021-05-26,W005,71.11935947,103.0193595,137.4973595,22.985,201.33,,충전실,품목 교체,5:21,6:00,39.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
6,D088,2021-05-26,W005,71.14357225,96.44357225,130.8984723,22.97,204.783,,충전실,공정,6:00,7:00,60.0,W005722,1,12,공정,2,2:공정 중 발생
5,D088,2021-05-28,W005,71.82678635,118.2267864,152.9393364,23.142,204.566,,충전실,품목 교체,4:37,6:41,124.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
1,P0F0,2021-06-04,W007,69.44341056,87.74341056,122.2918606,23.032,204.435,,포장실,설비,13:40,13:57,17.0,W007911,1,50,설비,2,2:공정 중 발생
3,D088,2021-06-04,W005,72.75392571,123.8539257,158.4006757,23.031,208.948,,충전실,품목 교체,8:48,10:40,112.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
5,D088,2021-06-05,W005,69.82846439,79.62846439,114.0513644,22.949,198.6,,충전실,공정,0:13,2:41,148.0,W005722,1,12,공정,2,2:공정 중 발생
4,C045,2021-08-19,W003,68.67261538,79.17261538,113.4991154,22.884,207.247,,쿠킹실,점도이상,14:30,15:13,43.0,W003444,1,88,점도이상,2,2:공정 중 발생
5,D002,2021-08-19,W005,69.59141631,80.69141631,115.2498163,23.039,203.652,,충전실,그립퍼,15:11,16:45,94.0,W005621,1,21,그립퍼,2,2:공정 중 발생
1,D013,2021-09-01,W005,70.14551696,82.54551696,117.333717,23.192,195.402,,충전실,기타,8:56,11:26,150.0,W0058Z9,1,23,기타,3,3:기타
5,D088,2021-09-14,W005,70.8376121,93.1376121,127.5900621,22.968,199.885,,충전실,공정,4:10,4:50,40.0,W005722,1,12,공정,2,2:공정 중 발생
1,D045,2021-09-24,W005,71.69671564,104.0967156,138.8453656,23.166,201.765,,충전실,라벨부착 오류,10:02,10:55,53.0,W005817,1,33,라벨부착 오류,2,2:공정 중 발생
5,D088,2021-09-25,W005,70.44550096,102.345501,137.039701,23.129,208.248,,충전실,품목 교체,23:39,0:30,51.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
8,D088,2021-10-01,W005,71.46255026,111.9625503,146.6471003,23.123,201.356,,충전실,품목 교체,10:32,13:03,151.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
2,D013,2021-10-13,W005,71.1717962,132.0717962,166.1435462,22.715,197.194,,충전실,이송끊김,10:56,11:34,38.0,W005724,1,82,이송끊김,2,2:공정 중 발생
3,D087,2021-10-13,W005,71.61979818,125.3197982,159.7823982,22.975,198.884,,충전실,품목 교체,20:27,22:46,139.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
10,D087,2021-10-13,W005,70.45658827,104.9565883,139.4874383,23.021,203.103,,충전실,별도구작업,6:48,8:39,111.0,W0054G1,1,40,별도구작업,2,2:공정 중 발생
2,D003,2021-10-14,W005,69.8178208,100.0178208,134.8104208,23.195,196.847,,충전실,기타,10:34,10:47,13.0,W005A11,1,23,기타,3,3:기타
7,D088,2021-10-19,W005,70.16657739,104.4665774,138.9596774,22.995,205.065,,충전실,세부 세척,2:35,4:54,139.0,W0054F2,1,51,세부 세척,2,2:공정 중 발생
4,D087,2021-10-20,W005,70.8025594,109.4025594,144.1879594,23.19,204.094,,충전실,품목 교체,0:17,0:18,1.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
2,D0036,2021-10-22,W005,71.86593544,105.1659354,139.8634354,23.132,202.605,,충전실,고장,12:30,18:34,364.0,W005712,1,11,고장,2,2:공정 중 발생
1,C045,2021-10-25,W003,69.827929,86.927929,121.388229,22.974,200.317,,쿠킹실,ph 이상,8:58,9:04,6.0,W003446,1,6,ph 이상,2,2:공정 중 발생
3,D084,2021-10-25,W005,71.6712665,112.5712665,147.3399665,23.179,211.102,,충전실,수리,9:46,11:49,123.0,W005713,1,53,수리,2,2:공정 중 발생
1,D005,2021-10-28,W005,71.76416821,108.6641682,142.8629682,22.799,201.039,,충전실,기타,10:50,11:06,16.0,W0058Z9,1,23,기타,3,3:기타
7,D088,2021-10-28,W005,72.58560873,93.88560873,128.5491087,23.109,204.16,,충전실,품목 교체,8:57,9:33,36.0,W0054F1,1,104,품목 교체,2,2:공정 중 발생
7,D087,2021-10-28,W005,70.61061627,103.7106163,138.2574663,23.031,199.343,,충전실,공정,14:15,14:35,20.0,W005722,1,12,공정,2,2:공정 중 발생
